timestamp,datetime_utc,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,hour,day_of_week,month,hour_sin,hour_cos,month_sin,month_cos
1606928400,2020-12-02T17:00:00+00:00,500.0,638.38,851.1,9933.47,178.81,111.04,0.0,35.29,84.1,17,2,12,-0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0
1606932000,2020-12-02T18:00:00+00:00,500.0,638.19,858.33,9185.79,151.99,91.85,0.0,25.27,59.28,18,2,12,-1.0,-1.8369701987210287e-16,-2.4492935982947064e-16,1.0
1606935600,2020-12-02T19:00:00+00:00,500.0,584.19,789.42,7904.05,123.38,74.71,0.0,15.5,34.45,19,2,12,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0
1606939200,2020-12-02T20:00:00+00:00,500.0,544.57,721.85,6835.94,101.92,61.01,0.0,10.97,22.55,20,2,12,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
1606942800,2020-12-02T21:00:00+00:00,500.0,521.52,667.13,6088.26,83.15,49.35,0.0,9.66,19.0,21,2,12,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0
1606946400,2020-12-02T22:00:00+00:00,500.0,519.4,642.66,5714.42,73.31,43.18,0.0,12.04,25.33,22,2,12,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
1606950000,2020-12-02T23:00:00+00:00,500.0,569.72,691.13,6248.47,84.04,45.24,0.0,20.03,43.57,23,2,12,-0.2588190451025215,0.965925826289068,-2.4492935982947064e-16,1.0
1606953600,2020-12-03T00:00:00+00:00,500.0,671.39,798.42,7797.24,116.23,56.89,0.0,30.99,64.85,0,3,12,0.0,1.0,-2.4492935982947064e-16,1.0
1606957200,2020-12-03T01:00:00+00:00,500.0,764.6,897.25,9292.6,150.2,69.92,0.0,42.44,89.17,1,3,12,0.2588190451025207,0.9659258262890684,-2.4492935982947064e-16,1.0
1606960800,2020-12-03T02:00:00+00:00,500.0,884.62,1030.33,11108.4,200.27,76.08,0.0,55.31,120.58,2,3,12,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0
1606964400,2020-12-03T03:00:00+00:00,500.0,999.17,1154.18,13137.82,264.65,75.4,0.17,54.36,113.49,3,3,12,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0
1606968000,2020-12-03T04:00:00+00:00,500.0,915.73,1037.18,12069.7,221.73,79.51,2.01,28.85,38.51,4,3,12,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
1606971600,2020-12-03T05:00:00+00:00,500.0,897.5,1005.89,11322.02,155.57,132.98,10.91,25.75,46.1,5,3,12,0.9659258262890684,0.2588190451025207,-2.4492935982947064e-16,1.0
1606975200,2020-12-03T06:00:00+00:00,500.0,965.93,1068.73,10894.78,61.69,224.83,68.67,27.42,50.66,6,3,12,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0
1606978800,2020-12-03T07:00:00+00:00,435.5,386.46,417.59,3738.4,5.76,82.25,228.88,82.02,19.76,7,3,12,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0
1606982400,2020-12-03T08:00:00+00:00,423.2,364.7,389.99,3204.35,3.58,68.55,283.24,108.72,15.2,8,3,12,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
1606986000,2020-12-03T09:00:00+00:00,450.3,412.68,438.67,3231.05,2.26,65.8,343.32,119.21,14.57,9,3,12,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
1606989600,2020-12-03T10:00:00+00:00,471.4,449.8,478.11,3391.27,1.37,69.23,363.35,122.07,15.96,10,3,12,0.4999999999999999,-0.8660254037844387,-2.4492935982947064e-16,1.0
1606993200,2020-12-03T11:00:00+00:00,491.3,485.02,517.52,3791.81,0.58,84.31,343.32,121.12,20.01,11,3,12,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0
1606996800,2020-12-03T12:00:00+00:00,500.0,533.61,570.77,4325.87,0.06,94.59,297.55,117.3,23.05,12,3,12,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
1607000400,2020-12-03T13:00:00+00:00,500.0,633.92,696.68,6141.66,0.0,183.7,144.48,103.95,49.65,13,3,12,-0.2588190451025208,-0.9659258262890684,-2.4492935982947064e-16,1.0
1607004000,2020-12-03T14:00:00+00:00,500.0,753.57,855.44,8224.49,10.39,276.92,13.05,98.23,102.34,14,3,12,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
1607007600,2020-12-03T15:00:00+00:00,500.0,858.05,994.38,9399.41,47.83,249.51,0.0,94.41,151.99,15,3,12,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0
1607011200,2020-12-03T16:00:00+00:00,500.0,901.96,1049.47,9292.6,54.09,197.41,0.0,84.88,190.5,16,3,12,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
1607014800,2020-12-03T17:00:00+00:00,500.0,860.1,1002.04,8224.49,47.39,152.17,0.0,72.48,204.68,17,3,12,-0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0
1607018400,2020-12-03T18:00:00+00:00,500.0,749.65,876.68,6835.94,41.57,124.75,0.0,51.5,158.07,18,3,12,-1.0,-1.8369701987210287e-16,-2.4492935982947064e-16,1.0
1607022000,2020-12-03T19:00:00+00:00,500.0,625.2,718.69,5500.79,33.53,100.08,0.0,18.6,42.05,19,3,12,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0
1607025600,2020-12-03T20:00:00+00:00,500.0,548.99,613.58,4699.71,24.14,83.63,0.02,7.57,11.15,20,3,12,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
1607029200,2020-12-03T21:00:00+00:00,498.7,498.04,544.46,4112.24,13.41,69.92,0.27,6.14,8.36,21,3,12,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0
1607032800,2020-12-03T22:00:00+00:00,467.3,442.65,475.11,3417.97,1.9,56.89,4.6,6.97,9.12,22,3,12,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
1607036400,2020-12-03T23:00:00+00:00,465.8,439.95,470.1,3311.16,0.57,49.35,8.58,6.2,7.28,23,3,12,-0.2588190451025215,0.965925826289068,-2.4492935982947064e-16,1.0
1607040000,2020-12-04T00:00:00+00:00,471.3,449.64,479.6,3311.16,0.58,45.24,9.74,6.2,7.35,0,4,12,0.0,1.0,-2.4492935982947064e-16,1.0
1607043600,2020-12-04T01:00:00+00:00,480.5,465.98,497.12,3364.56,1.36,45.93,7.42,7.09,8.36,1,4,12,0.2588190451025207,0.9659258262890684,-2.4492935982947064e-16,1.0
1607047200,2020-12-04T02:00:00+00:00,500.0,517.34,558.27,4058.84,13.75,54.84,0.68,10.73,12.79,2,4,12,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0
1607050800,2020-12-04T03:00:00+00:00,500.0,564.41,614.22,5020.14,38.45,59.63,0.68,14.07,15.07,3,4,12,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0
1607054400,2020-12-04T04:00:00+00:00,500.0,548.61,595.66,4859.92,34.87,65.12,7.15,15.26,16.21,4,4,12,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
1607058000,2020-12-04T05:00:00+00:00,500.0,538.94,587.86,4753.11,28.61,68.55,22.17,16.69,24.57,5,4,12,0.9659258262890684,0.2588190451025207,-2.4492935982947064e-16,1.0
1607061600,2020-12-04T06:00:00+00:00,500.0,529.04,578.01,4486.08,16.99,72.66,57.22,19.07,31.67,6,4,12,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0
1607065200,2020-12-04T07:00:00+00:00,406.4,335.0,358.81,2136.23,2.49,32.9,180.24,45.3,14.69,7,4,12,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0
1607068800,2020-12-04T08:00:00+00:00,386.0,311.28,331.83,1762.39,1.47,24.33,208.86,49.59,11.78,8,4,12,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
1607072400,2020-12-04T09:00:00+00:00,375.2,300.4,319.52,1588.82,0.87,19.02,217.44,41.96,10.64,9,4,12,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
1607076000,2020-12-04T10:00:00+00:00,378.7,303.95,326.56,1815.8,1.02,32.22,194.55,31.95,16.72,10,4,12,0.4999999999999999,-0.8660254037844387,-2.4492935982947064e-16,1.0
1607079600,2020-12-04T11:00:00+00:00,399.2,324.62,353.52,2296.45,0.79,54.15,145.91,26.94,26.09,11,4,12,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0
1607083200,2020-12-04T12:00:00+00:00,406.8,335.75,368.15,2670.29,0.13,73.34,98.71,25.03,33.44,12,4,12,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
1607086800,2020-12-04T13:00:00+00:00,407.8,337.5,372.0,2723.69,0.0,79.51,68.67,24.08,38.51,13,4,12,-0.2588190451025208,-0.9659258262890684,-2.4492935982947064e-16,1.0
1607090400,2020-12-04T14:00:00+00:00,417.7,355.07,392.62,2803.8,0.0,77.46,57.94,24.08,43.57,14,4,12,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
1607094000,2020-12-04T15:00:00+00:00,432.8,381.64,419.97,2910.61,0.0,71.29,58.65,23.37,44.58,15,4,12,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0
1607097600,2020-12-04T16:00:00+00:00,437.6,390.18,427.02,2830.51,0.0,61.01,67.95,19.79,36.48,16,4,12,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
1607101200,2020-12-04T17:00:00+00:00,440.4,395.11,433.25,2857.21,0.0,59.63,62.23,16.69,27.11,17,4,12,-0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0
1607104800,2020-12-04T18:00:00+00:00,437.0,389.15,427.7,2830.51,0.0,58.95,51.5,13.83,17.99,18,4,12,-1.0,-1.8369701987210287e-16,-2.4492935982947064e-16,1.0
1607108400,2020-12-04T19:00:00+00:00,421.8,362.27,395.18,2510.07,0.0,51.41,46.49,10.25,10.13,19,4,12,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0
1607112000,2020-12-04T20:00:00+00:00,406.3,334.89,361.25,2109.53,0.0,37.36,47.92,7.33,6.21,20,4,12,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
1607115600,2020-12-04T21:00:00+00:00,395.9,321.3,344.37,1949.31,0.0,30.5,45.78,5.78,5.07,21,4,12,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0
1607119200,2020-12-04T22:00:00+00:00,392.8,318.1,340.0,1949.31,0.0,29.82,39.7,5.25,4.69,22,4,12,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
1607122800,2020-12-04T23:00:00+00:00,389.8,315.07,335.56,1976.01,0.0,29.13,36.84,5.48,4.5,23,4,12,-0.2588190451025215,0.965925826289068,-2.4492935982947064e-16,1.0
1607126400,2020-12-05T00:00:00+00:00,385.4,310.62,329.71,1895.9,0.0,27.42,37.91,6.91,4.31,0,5,12,0.0,1.0,-2.4492935982947064e-16,1.0
1607130000,2020-12-05T01:00:00+00:00,383.7,308.97,327.6,1815.8,0.0,27.08,39.7,9.42,4.62,1,5,12,0.2588190451025207,0.9659258262890684,-2.4492935982947064e-16,1.0
1607133600,2020-12-05T02:00:00+00:00,397.0,322.42,344.3,1976.01,0.05,35.99,28.97,11.56,6.97,2,5,12,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0
1607137200,2020-12-05T03:00:00+00:00,408.7,339.08,363.75,2162.93,1.51,46.61,15.74,14.9,9.12,3,5,12,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0
1607140800,2020-12-05T04:00:00+00:00,405.2,332.86,355.45,2002.72,3.58,39.41,27.9,19.55,10.13,4,5,12,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
1607144400,2020-12-05T05:00:00+00:00,395.1,320.47,342.35,1869.2,5.2,32.9,42.2,17.41,14.44,5,5,12,0.9659258262890684,0.2588190451025207,-2.4492935982947064e-16,1.0
1607148000,2020-12-05T06:00:00+00:00,376.0,301.21,322.15,1762.39,4.64,28.1,63.66,16.21,17.23,6,5,12,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0
1607151600,2020-12-05T07:00:00+00:00,349.0,273.89,289.74,1268.39,1.23,15.94,153.07,37.19,6.59,7,5,12,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0
1607155200,2020-12-05T08:00:00+00:00,349.5,274.49,289.63,1161.58,0.65,12.34,181.68,44.82,4.69,8,5,12,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
1607158800,2020-12-05T09:00:00+00:00,340.0,264.83,279.21,1094.82,0.38,10.97,191.69,46.73,4.75,9,5,12,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
1607162400,2020-12-05T10:00:00+00:00,360.1,285.09,307.13,1695.63,1.02,39.76,143.05,40.53,15.2,10,5,12,0.4999999999999999,-0.8660254037844387,-2.4492935982947064e-16,1.0
1607166000,2020-12-05T11:00:00+00:00,392.9,318.25,350.94,2563.48,1.37,75.4,70.1,32.42,28.88,11,5,12,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0
1607169600,2020-12-05T12:00:00+00:00,409.4,340.39,381.44,3204.35,5.53,102.82,12.16,26.94,38.0,12,5,12,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
1607173200,2020-12-05T13:00:00+00:00,416.0,352.07,399.66,3417.97,20.79,91.85,0.1,23.13,45.09,13,5,12,-0.2588190451025208,-0.9659258262890684,-2.4492935982947064e-16,1.0
1607176800,2020-12-05T14:00:00+00:00,423.8,365.7,418.9,3417.97,21.46,83.63,0.08,21.46,49.14,14,5,12,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
1607180400,2020-12-05T15:00:00+00:00,421.9,362.45,412.87,3124.24,7.94,82.25,5.19,21.22,47.12,15,5,12,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0
1607184000,2020-12-05T16:00:00+00:00,390.0,315.29,352.71,2269.75,0.0,57.58,40.77,20.74,38.0,16,5,12,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
1607187600,2020-12-05T17:00:00+00:00,387.3,312.56,349.97,2243.04,0.0,54.15,38.98,16.93,36.99,17,5,12,-0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0
1607191200,2020-12-05T18:00:00+00:00,377.7,302.93,338.94,2136.23,0.01,51.41,34.69,13.23,28.37,18,5,12,-1.0,-1.8369701987210287e-16,-2.4492935982947064e-16,1.0
1607194800,2020-12-05T19:00:00+00:00,356.5,281.47,311.17,1869.2,0.01,43.87,33.98,9.54,17.99,19,5,12,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0
1607198400,2020-12-05T20:00:00+00:00,343.4,268.29,292.85,1682.28,0.0,36.67,35.76,7.87,13.43,20,5,12,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
1607202000,2020-12-05T21:00:00+00:00,340.3,265.15,287.14,1615.52,0.0,32.22,36.48,7.09,11.4,21,5,12,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0
1607205600,2020-12-05T22:00:00+00:00,342.3,267.19,288.46,1628.88,0.0,31.53,32.9,6.38,9.63,22,5,12,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
1607209200,2020-12-05T23:00:00+00:00,347.9,272.8,294.52,1708.98,0.02,32.56,26.46,5.6,8.11,23,5,12,-0.2588190451025215,0.965925826289068,-2.4492935982947064e-16,1.0
1607212800,2020-12-06T00:00:00+00:00,354.6,279.58,301.97,1789.09,0.08,34.27,20.03,5.31,7.73,0,6,12,0.0,1.0,-2.4492935982947064e-16,1.0
1607216400,2020-12-06T01:00:00+00:00,360.9,285.97,309.73,1869.2,0.45,37.7,12.52,5.54,8.23,1,6,12,0.2588190451025207,0.9659258262890684,-2.4492935982947064e-16,1.0
1607220000,2020-12-06T02:00:00+00:00,384.2,309.48,339.74,2323.15,7.1,45.24,1.92,7.87,11.02,2,6,12,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0
1607223600,2020-12-06T03:00:00+00:00,398.7,324.13,358.57,2723.69,21.68,45.24,0.67,10.01,12.54,3,6,12,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0
1607227200,2020-12-06T04:00:00+00:00,372.1,297.28,326.84,2403.26,17.88,42.16,5.72,11.09,14.44,4,6,12,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
1607230800,2020-12-06T05:00:00+00:00,352.9,277.87,307.65,2269.75,17.21,40.1,15.2,12.64,20.01,5,6,12,0.9659258262890684,0.2588190451025207,-2.4492935982947064e-16,1.0
1607234400,2020-12-06T06:00:00+00:00,333.0,257.82,286.45,2056.12,12.29,39.76,33.62,14.78,24.07,6,6,12,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0
1607238000,2020-12-06T07:00:00+00:00,330.2,254.93,274.52,1241.68,1.9,22.28,137.33,30.52,9.5,7,6,12,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0
1607241600,2020-12-06T08:00:00+00:00,349.1,274.07,294.0,1188.28,1.23,19.02,173.09,35.76,7.6,8,6,12,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
1607245200,2020-12-06T09:00:00+00:00,356.2,281.16,301.49,1174.93,0.89,17.82,188.83,36.72,8.04,9,6,12,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
1607248800,2020-12-06T10:00:00+00:00,399.9,325.26,358.69,2109.53,2.79,60.32,134.47,33.85,23.31,10,6,12,0.4999999999999999,-0.8660254037844387,-2.4492935982947064e-16,1.0
1607252400,2020-12-06T11:00:00+00:00,435.6,386.54,440.22,3391.27,4.97,120.64,55.08,37.19,49.14,11,6,12,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0
1607256000,2020-12-06T12:00:00+00:00,458.7,427.45,499.11,4432.68,25.93,152.17,3.44,42.44,72.96,12,6,12,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
1607259600,2020-12-06T13:00:00+00:00,466.6,441.45,529.76,4806.52,54.99,131.61,0.0,42.92,92.21,13,6,12,-0.2588190451025208,-0.9659258262890684,-2.4492935982947064e-16,1.0
1607263200,2020-12-06T14:00:00+00:00,470.7,448.71,554.62,4646.3,62.59,105.56,0.0,40.05,105.38,14,6,12,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
1607266800,2020-12-06T15:00:00+00:00,468.0,443.9,564.52,4325.87,55.88,82.25,0.0,32.9,90.18,15,6,12,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0
1607270400,2020-12-06T16:00:00+00:00,439.0,392.62,492.5,3284.45,22.58,66.49,0.12,16.69,28.88,16,6,12,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
1607274000,2020-12-06T17:00:00+00:00,423.0,364.45,456.69,2857.21,10.17,58.95,0.81,11.44,14.44,17,6,12,-0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0
1607277600,2020-12-06T18:00:00+00:00,412.3,345.41,431.02,2643.59,5.76,51.41,2.06,9.06,9.37,18,6,12,-1.0,-1.8369701987210287e-16,-2.4492935982947064e-16,1.0
1607281200,2020-12-06T19:00:00+00:00,401.5,326.3,396.98,2403.26,1.75,44.55,6.53,6.74,5.07,19,6,12,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0
1607284800,2020-12-06T20:00:00+00:00,401.1,325.63,384.25,2349.85,0.33,39.07,14.13,6.8,4.56,20,6,12,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
1607288400,2020-12-06T21:00:00+00:00,404.0,330.81,381.13,2349.85,0.07,34.62,20.74,6.86,4.43,21,6,12,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0
1607292000,2020-12-06T22:00:00+00:00,388.3,313.62,357.37,2269.75,0.02,30.85,24.68,6.32,4.43,22,6,12,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
1607295600,2020-12-06T23:00:00+00:00,344.3,269.24,306.72,2082.82,0.02,28.45,26.11,5.72,4.56,23,6,12,-0.2588190451025215,0.965925826289068,-2.4492935982947064e-16,1.0
1607299200,2020-12-07T00:00:00+00:00,288.4,213.74,245.9,1869.2,0.02,27.42,27.54,5.48,4.94,0,0,12,0.0,1.0,-2.4492935982947064e-16,1.0
1607302800,2020-12-07T01:00:00+00:00,243.5,168.39,197.66,1682.28,0.03,28.79,28.25,6.02,5.76,1,0,12,0.2588190451025207,0.9659258262890684,-2.4492935982947064e-16,1.0
1607306400,2020-12-07T02:00:00+00:00,248.1,173.04,210.2,2082.82,2.71,45.24,8.67,8.82,9.88,2,0,12,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0
1607310000,2020-12-07T03:00:00+00:00,281.5,206.71,257.41,2937.32,29.06,47.98,0.75,12.52,13.81,3,0,12,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0
1607313600,2020-12-07T04:00:00+00:00,318.3,242.97,303.94,3791.81,56.33,49.35,4.2,16.45,18.24,4,0,12,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
1607317200,2020-12-07T05:00:00+00:00,344.5,269.35,336.86,4219.06,57.22,65.12,13.41,20.98,27.36,5,0,12,0.9659258262890684,0.2588190451025207,-2.4492935982947064e-16,1.0
1607320800,2020-12-07T06:00:00+00:00,371.5,296.6,366.95,4325.87,37.1,91.85,41.49,25.03,31.41,6,0,12,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0
1607324400,2020-12-07T07:00:00+00:00,263.2,188.27,214.01,1708.98,4.92,42.84,147.34,48.16,5.7,7,0,12,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0
1607328000,2020-12-07T08:00:00+00:00,256.4,181.42,205.02,1428.6,3.24,35.3,175.95,53.41,4.02,8,0,12,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
1607331600,2020-12-07T09:00:00+00:00,255.7,180.68,205.84,1348.5,2.49,33.93,188.83,59.13,4.43,9,0,12,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
1607335200,2020-12-07T10:00:00+00:00,308.4,232.93,276.77,2670.29,7.71,86.37,115.87,51.98,21.03,10,0,12,0.4999999999999999,-0.8660254037844387,-2.4492935982947064e-16,1.0
1607338800,2020-12-07T11:00:00+00:00,379.4,304.64,376.72,4539.49,23.47,146.69,28.61,44.35,43.06,11,0,12,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0
1607342400,2020-12-07T12:00:00+00:00,414.9,350.11,447.25,5874.63,71.53,150.8,1.19,45.3,64.85,12,0,12,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
1607346000,2020-12-07T13:00:00+00:00,424.0,366.19,483.74,5981.45,98.35,124.75,0.0,43.87,82.08,13,0,12,-0.2588190451025208,-0.9659258262890684,-2.4492935982947064e-16,1.0
1607349600,2020-12-07T14:00:00+00:00,435.0,385.62,517.03,5607.61,90.3,97.33,0.0,36.72,86.13,14,0,12,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
1607353200,2020-12-07T15:00:00+00:00,449.5,411.11,547.93,5287.17,70.63,82.25,0.0,27.9,78.02,15,0,12,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0
1607356800,2020-12-07T16:00:00+00:00,458.0,426.16,557.22,4966.74,47.39,75.4,0.0,20.27,63.84,16,0,12,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
1607360400,2020-12-07T17:00:00+00:00,463.3,435.61,562.85,4859.92,37.1,67.86,0.0,16.69,47.12,17,0,12,-0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0
1607364000,2020-12-07T18:00:00+00:00,455.5,421.87,543.52,4646.3,33.08,58.26,0.01,12.99,28.88,18,0,12,-1.0,-1.8369701987210287e-16,-2.4492935982947064e-16,1.0
1607367600,2020-12-07T19:00:00+00:00,430.0,376.77,481.71,4112.24,26.6,51.41,0.02,8.35,14.31,19,0,12,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0
1607371200,2020-12-07T20:00:00+00:00,406.9,335.93,424.21,3578.19,17.88,47.3,0.09,6.26,9.88,20,0,12,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
1607374800,2020-12-07T21:00:00+00:00,384.9,310.13,388.32,3231.05,10.06,43.87,0.4,5.78,8.99,21,0,12,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0
1607378400,2020-12-07T22:00:00+00:00,368.3,293.39,367.1,3070.83,6.65,41.13,0.71,5.66,8.74,22,0,12,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
1607382000,2020-12-07T23:00:00+00:00,364.7,289.81,360.87,3097.53,7.15,39.41,0.5,5.66,8.49,23,0,12,-0.2588190451025215,0.965925826289068,-2.4492935982947064e-16,1.0
1607385600,2020-12-08T00:00:00+00:00,372.3,297.42,365.73,3284.45,10.39,39.07,0.2,5.9,8.61,0,1,12,0.0,1.0,-2.4492935982947064e-16,1.0
1607389200,2020-12-08T01:00:00+00:00,383.4,308.69,376.9,3578.19,17.88,38.04,0.04,6.68,9.88,1,1,12,0.2588190451025207,0.9659258262890684,-2.4492935982947064e-16,1.0
